Algorithm Name,Maximum Scheduling Time (s),Scheduling Request Count,Usable Solution Count,Total App Count,Total Accepted App Count,Total App Priority,Total Accepted App Priority,Solution Usable Rate,App Acceptance Rate,App Priority Weighted Acceptance Rate,Priority-1 App Acceptance Rate,Priority-2 App Acceptance Rate,Priority-3 App Acceptance Rate,Priority-4 App Acceptance Rate,Priority-5 App Acceptance Rate,Priority-6 App Acceptance Rate,Priority-7 App Acceptance Rate,Priority-8 App Acceptance Rate,Priority-9 App Acceptance Rate,Priority-10 App Acceptance Rate
CompRand,32.965741939,50,0,5000,0,27388,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BERand,29.92689383,50,50,5000,923,27388,8055,1,0.1846,0.2941069081349496,0.005905511811023622,0.0019723865877712033,0.010080645161290322,0.018367346938775512,0.04563492063492063,0.09343936381709742,0.15234375,0.27893738140417457,0.4888888888888889,0.7753479125248509
Amaga,307.435710752,50,50,5000,3651,27388,23070,1,0.7302,0.8423397108222579,0.3484251968503937,0.46942800788954636,0.5080645161290323,0.6448979591836734,0.7400793650793651,0.805168986083499,0.875,0.967741935483871,0.9644444444444444,0.9900596421471173
Ampga,316.905566617,50,50,5000,3643,27388,23502,1,0.7286,0.8581130422082663,0.23622047244094488,0.388560157790927,0.5181451612903226,0.6632653061224489,0.7797619047619048,0.8349900596421471,0.908203125,0.9848197343453511,0.9888888888888889,0.9980119284294234
Diktyoga,355.180322088,50,50,5000,3609,27388,22776,1,0.7218,0.831605082517891,0.35236220472440943,0.45759368836291914,0.5181451612903226,0.6591836734693878,0.7103174603174603,0.7813121272365805,0.853515625,0.9544592030360531,0.9577777777777777,0.9860834990059643
Mcssga,370.827844092,50,50,5000,3677,27388,23585,1,0.7354,0.8611435665254856,0.25,0.41420118343195267,0.5282258064516129,0.6653061224489796,0.7797619047619048,0.8628230616302187,0.90625,0.9829222011385199,0.9844444444444445,0.9940357852882704
