Algorithm Name,Maximum Scheduling Time (s),Scheduling Request Count,Usable Solution Count,Total App Count,Total Accepted App Count,Total App Priority,Total Accepted App Priority,Solution Usable Rate,App Acceptance Rate,App Priority Weighted Acceptance Rate,Priority-1 App Acceptance Rate,Priority-2 App Acceptance Rate,Priority-3 App Acceptance Rate,Priority-4 App Acceptance Rate,Priority-5 App Acceptance Rate,Priority-6 App Acceptance Rate,Priority-7 App Acceptance Rate,Priority-8 App Acceptance Rate,Priority-9 App Acceptance Rate,Priority-10 App Acceptance Rate
CompRand,35.240154666,50,0,7000,0,38551,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BERand,29.595193748,50,50,7000,984,38551,9041,1,0.14057142857142857,0.23452050530466137,0,0,0.002824858757062147,0.0014184397163120568,0.015781922525107604,0.03273809523809524,0.06580829756795423,0.16393442622950818,0.3739130434782609,0.7475035663338089
Amaga,783.29729592,50,50,7000,4174,38551,28910,1,0.5962857142857143,0.7499156960908926,0.12667660208643816,0.20275862068965517,0.3121468926553672,0.4226950354609929,0.5710186513629842,0.7217261904761905,0.7939914163090128,0.8920765027322405,0.946376811594203,0.9686162624821684
Ampga,559.669214486,50,50,7000,4097,38551,29286,1,0.5852857142857143,0.7596690098830121,0.08494783904619971,0.14758620689655172,0.2175141242937853,0.3702127659574468,0.5380200860832137,0.7514880952380952,0.82689556509299,0.930327868852459,0.9855072463768116,0.9971469329529244
Diktyoga,527.586158005,50,50,7000,4029,38551,28181,1,0.5755714285714286,0.7310056807864906,0.12518628912071536,0.18620689655172415,0.2853107344632768,0.39290780141843973,0.5308464849354376,0.6785714285714286,0.7625178826895566,0.8647540983606558,0.9536231884057971,0.9714693295292439
Mcssga,612.925493473,50,50,7000,4019,38551,28981,1,0.5741428571428572,0.7517574122590853,0.05961251862891207,0.13379310344827586,0.19350282485875706,0.3546099290780142,0.533715925394548,0.7395833333333334,0.8326180257510729,0.9207650273224044,0.9739130434782609,0.9957203994293866
